A_Density,B_Density,C_Density,X_Density,A_dipole Polarizability,B_dipole Polarizability,C_dipole Polarizability,X_dipole Polarizability,A_covalent Radius,B_covalent Radius,C_covalent Radius,X_covalent Radius,A_atomic Radius,B_atomic Radius,C_atomic Radius,X_atomic Radius,A_FirstIonization,B_FirstIonization,C_FirstIonization,X_FirstIonization,A_number of Valence Electrons,B_number of Valence Electrons,C_number of Valence Electrons,X_number of Valence Electrons,A_number,B_number,C_number,X_number,A_Period,B_Period,C_Period,X_Period,A_Electronegativity,B_Electronegativity,C_Electronegativity,X_Electronegativity,A_number of s+p Electrons,B_number of s+p Electrons,C_number of s+p Electrons,X_number of s+p Electrons,A_number of d Electrons,B_number of d Electrons,C_number of d Electrons,X_number of d Electrons,A_Mulliken EN,B_Mulliken EN,C_Mulliken EN,X_Mulliken EN,A-B_Density,A-C_Density,(A+B+C)-X_Density,A-B_dipole Polarizability,A-C_dipole Polarizability,(A+B+C)-X_dipole Polarizability,A-B_covalent Radius,A-C_covalent Radius,(A+B+C)-X_covalent Radius,A-B_atomic Radius,A-C_atomic Radius,(A+B+C)-X_atomic Radius,A-B_FirstIonization,A-C_FirstIonization,(A+B+C)-X_FirstIonization,A-B_number of Valence Electrons,A-C_number of Valence Electrons,(A+B+C)-X_number of Valence Electrons,A-B_number,A-C_number,(A+B+C)-X_number,A-B_Period,A-C_Period,(A+B+C)-X_Period,A-B_Electronegativity,A-C_Electronegativity,(A+B+C)-X_Electronegativity,A-B_number of s+p Electrons,A-C_number of s+p Electrons,(A+B+C)-X_number of s+p Electrons,A-B_number of d Electrons,A-C_number of d Electrons,(A+B+C)-X_number of d Electrons,A-B_Mulliken EN,A-C_Mulliken EN,(A+B+C)-X_Mulliken EN
3.74,1.53,2.7,0.010199999999999999,801.8,319.8,57.8,22.44,464,210,126,384,5.2,2.35,1.25,3.0,751.4,403.0,577.5,10086.0,2,1,3,42,110,37,13,54,12,5,3,12,1.58,0.82,1.61,23.88,2,1,3,42,0,0,0,0,4.36,2.34,3.23,62.46,2.21,1.04,7.9598,481.99999999999994,744.0,1156.9599999999998,254,338,416,2.85,3.95,5.800000000000001,348.4,173.89999999999998,8354.1,1,1,36,73,97,106,7,9,8,0.7600000000000001,0.030000000000000027,19.869999999999997,1,1,36,0,0,0,2.0200000000000005,1.1300000000000003,52.53
3.74,1.53,2.7,29.58,801.8,319.8,57.8,197.39999999999998,464,210,126,798,5.2,2.35,1.25,8.399999999999999,751.4,403.0,577.5,6050.4,2,1,3,42,110,37,13,318,12,5,3,30,1.58,0.82,1.61,15.96,2,1,3,42,0,0,0,60,4.36,2.34,3.23,40.56,2.21,1.04,21.61,481.99999999999994,744.0,981.9999999999999,254,338,2,2.85,3.95,0.40000000000000213,348.4,173.89999999999998,4318.5,1,1,36,73,97,158,7,9,10,0.7600000000000001,0.030000000000000027,11.950000000000001,1,1,36,0,0,60,2.0200000000000005,1.1300000000000003,30.630000000000003
3.74,1.53,5.78,18.72,801.8,319.8,30.0,126.0,464,210,121,684,5.2,2.35,1.15,6.8999999999999995,751.4,403.0,947.0,6839.400000000001,2,1,5,42,110,37,33,210,12,5,4,24,1.58,0.82,2.18,17.759999999999998,2,1,5,42,0,0,0,0,4.36,2.34,5.3,45.54,2.21,2.04,7.669999999999998,481.99999999999994,771.8,1025.6,254,343,111,2.85,4.050000000000001,1.8000000000000016,348.4,195.60000000000002,4738.0,1,3,34,73,77,30,7,8,3,0.7600000000000001,0.6000000000000001,13.179999999999998,1,3,34,0,0,0,2.0200000000000005,0.9399999999999995,33.54
3.74,1.53,5.78,0.01926,801.8,319.8,30.0,87.6,464,210,121,594,5.2,2.35,1.15,6.0,751.4,403.0,947.0,7507.200000000001,2,1,5,42,110,37,33,102,12,5,4,18,1.58,0.82,2.18,18.96,2,1,5,42,0,0,0,0,4.36,2.34,5.3,49.800000000000004,2.21,2.04,11.030740000000002,481.99999999999994,771.8,1064.0,254,343,201,2.85,4.050000000000001,2.700000000000001,348.4,195.60000000000002,5405.800000000001,1,3,34,73,77,78,7,8,3,0.7600000000000001,0.6000000000000001,14.38,1,3,34,0,0,0,2.0200000000000005,0.9399999999999995,37.800000000000004
3.74,1.53,5.78,0.010199999999999999,801.8,319.8,30.0,22.44,464,210,121,384,5.2,2.35,1.15,3.0,751.4,403.0,947.0,10086.0,2,1,5,42,110,37,33,54,12,5,4,12,1.58,0.82,2.18,23.88,2,1,5,42,0,0,0,0,4.36,2.34,5.3,62.46,2.21,2.04,11.039800000000001,481.99999999999994,771.8,1129.1599999999999,254,343,411,2.85,4.050000000000001,5.700000000000001,348.4,195.60000000000002,7984.6,1,3,34,73,77,126,7,8,9,0.7600000000000001,0.6000000000000001,19.299999999999997,1,3,34,0,0,0,2.0200000000000005,0.9399999999999995,50.46
3.74,1.53,5.78,29.58,801.8,319.8,30.0,197.39999999999998,464,210,121,798,5.2,2.35,1.15,8.399999999999999,751.4,403.0,947.0,6050.4,2,1,5,42,110,37,33,318,12,5,4,30,1.58,0.82,2.18,15.96,2,1,5,42,0,0,0,60,4.36,2.34,5.3,40.56,2.21,2.04,18.529999999999998,481.99999999999994,771.8,954.1999999999999,254,343,3,2.85,4.050000000000001,0.3000000000000025,348.4,195.60000000000002,3948.9999999999995,1,3,34,73,77,138,7,8,9,0.7600000000000001,0.6000000000000001,11.38,1,3,34,0,0,60,2.0200000000000005,0.9399999999999995,28.560000000000002
3.74,1.53,19.3,18.72,801.8,319.8,36.0,126.0,464,210,124,684,5.2,2.35,1.35,6.8999999999999995,751.4,403.0,890.1,6839.400000000001,2,1,11,42,110,37,79,210,12,5,6,24,1.58,0.82,2.54,17.759999999999998,2,1,1,42,0,0,10,0,4.36,2.34,5.77,45.54,2.21,15.56,5.850000000000001,481.99999999999994,765.8,1031.6,254,340,114,2.85,3.85,2.000000000000001,348.4,138.70000000000005,4794.900000000001,1,9,28,73,31,16,7,6,1,0.7600000000000001,0.96,12.819999999999999,1,1,38,0,10,10,2.0200000000000005,1.4099999999999993,33.07
3.74,1.53,19.3,0.01926,801.8,319.8,36.0,87.6,464,210,124,594,5.2,2.35,1.35,6.0,751.4,403.0,890.1,7507.200000000001,2,1,11,42,110,37,79,102,12,5,6,18,1.58,0.82,2.54,18.96,2,1,1,42,0,0,10,0,4.36,2.34,5.77,49.800000000000004,2.21,15.56,24.55074,481.99999999999994,765.8,1070.0,254,340,204,2.85,3.85,2.9000000000000004,348.4,138.70000000000005,5462.700000000001,1,9,28,73,31,124,7,6,5,0.7600000000000001,0.96,14.020000000000001,1,1,38,0,10,10,2.0200000000000005,1.4099999999999993,37.330000000000005
3.74,1.53,19.3,0.010199999999999999,801.8,319.8,36.0,22.44,464,210,124,384,5.2,2.35,1.35,3.0,751.4,403.0,890.1,10086.0,2,1,11,42,110,37,79,54,12,5,6,12,1.58,0.82,2.54,23.88,2,1,1,42,0,0,10,0,4.36,2.34,5.77,62.46,2.21,15.56,24.5598,481.99999999999994,765.8,1135.1599999999999,254,340,414,2.85,3.85,5.9,348.4,138.70000000000005,8041.5,1,9,28,73,31,172,7,6,11,0.7600000000000001,0.96,18.939999999999998,1,1,38,0,10,10,2.0200000000000005,1.4099999999999993,49.99
3.74,1.53,9.81,18.72,801.8,319.8,48.0,126.0,464,210,151,684,5.2,2.35,1.6,6.8999999999999995,751.4,403.0,703.0,6839.400000000001,2,1,5,42,110,37,83,210,12,5,6,24,1.58,0.82,2.02,17.759999999999998,2,1,5,42,0,0,10,0,4.36,2.34,4.69,45.54,2.21,6.07,3.639999999999997,481.99999999999994,753.8,1043.6,254,313,141,2.85,3.6,2.250000000000001,348.4,48.39999999999998,4982.0,1,3,34,73,27,20,7,6,1,0.7600000000000001,0.43999999999999995,13.339999999999998,1,3,34,0,10,10,2.0200000000000005,0.33000000000000007,34.15
3.74,1.53,9.81,0.01926,801.8,319.8,48.0,87.6,464,210,151,594,5.2,2.35,1.6,6.0,751.4,403.0,703.0,7507.200000000001,2,1,5,42,110,37,83,102,12,5,6,18,1.58,0.82,2.02,18.96,2,1,5,42,0,0,10,0,4.36,2.34,4.69,49.800000000000004,2.21,6.07,15.060740000000003,481.99999999999994,753.8,1082.0,254,313,231,2.85,3.6,3.1500000000000004,348.4,48.39999999999998,5649.800000000001,1,3,34,73,27,128,7,6,5,0.7600000000000001,0.43999999999999995,14.540000000000001,1,3,34,0,10,10,2.0200000000000005,0.33000000000000007,38.410000000000004
3.74,1.53,9.81,0.010199999999999999,801.8,319.8,48.0,22.44,464,210,151,384,5.2,2.35,1.6,3.0,751.4,403.0,703.0,10086.0,2,1,5,42,110,37,83,54,12,5,6,12,1.58,0.82,2.02,23.88,2,1,5,42,0,0,10,0,4.36,2.34,4.69,62.46,2.21,6.07,15.069800000000003,481.99999999999994,753.8,1147.1599999999999,254,313,441,2.85,3.6,6.15,348.4,48.39999999999998,8228.6,1,3,34,73,27,176,7,6,11,0.7600000000000001,0.43999999999999995,19.46,1,3,34,0,10,10,2.0200000000000005,0.33000000000000007,51.07
3.74,1.53,9.81,29.58,801.8,319.8,48.0,197.39999999999998,464,210,151,798,5.2,2.35,1.6,8.399999999999999,751.4,403.0,703.0,6050.4,2,1,5,42,110,37,83,318,12,5,6,30,1.58,0.82,2.02,15.96,2,1,5,42,0,0,10,60,4.36,2.34,4.69,40.56,2.21,6.07,14.499999999999996,481.99999999999994,753.8,972.1999999999999,254,313,27,2.85,3.6,0.7500000000000018,348.4,48.39999999999998,4193.0,1,3,34,73,27,88,7,6,7,0.7600000000000001,0.43999999999999995,11.540000000000001,1,3,34,0,10,50,2.0200000000000005,0.33000000000000007,29.17
3.74,1.53,6.77,0.01926,801.8,319.8,205.0,87.6,464,210,163,594,5.2,2.35,1.85,6.0,751.4,403.0,534.4,7507.200000000001,2,1,3,42,110,37,58,102,12,5,6,18,1.58,0.82,1.12,18.96,2,1,2,42,0,0,1,0,4.36,2.34,3.1,49.800000000000004,2.21,3.0299999999999994,12.02074,481.99999999999994,596.8,1239.0,254,301,243,2.85,3.35,3.4000000000000004,348.4,217.0,5818.400000000001,1,1,36,73,52,103,7,6,5,0.7600000000000001,0.45999999999999996,15.440000000000001,1,0,37,0,1,1,2.0200000000000005,1.2600000000000002,40.0
3.74,1.53,8.96,0.010199999999999999,801.8,319.8,46.5,22.44,464,210,112,384,5.2,2.35,1.35,3.0,751.4,403.0,745.5,10086.0,2,1,11,42,110,37,29,54,12,5,4,12,1.58,0.82,1.9,23.88,2,1,1,42,0,0,10,0,4.36,2.34,4.48,62.46,2.21,5.220000000000001,14.219800000000001,481.99999999999994,755.3,1145.6599999999999,254,352,402,2.85,3.85,5.9,348.4,5.899999999999977,8186.1,1,9,28,73,81,122,7,8,9,0.7600000000000001,0.31999999999999984,19.58,1,1,38,0,10,10,2.0200000000000005,0.1200000000000001,51.28
3.74,1.53,8.55,0.01926,801.8,319.8,163.0,87.6,464,210,167,594,5.2,2.35,1.75,6.0,751.4,403.0,573.0,7507.200000000001,2,1,3,42,110,37,66,102,12,5,6,18,1.58,0.82,1.22,18.96,2,1,2,42,0,0,0,0,4.36,2.34,3.1,49.800000000000004,2.21,4.8100000000000005,13.800740000000001,481.99999999999994,638.8,1197.0,254,297,247,2.85,3.45,3.3000000000000007,348.4,178.39999999999998,5779.800000000001,1,1,36,73,44,111,7,6,5,0.7600000000000001,0.3600000000000001,15.34,1,0,37,0,0,0,2.0200000000000005,1.2600000000000002,40.0
3.74,1.53,9.07,0.01926,801.8,319.8,150.0,87.6,464,210,165,594,5.2,2.35,1.75,6.0,751.4,403.0,589.3,7507.200000000001,2,1,3,42,110,37,68,102,12,5,6,18,1.58,0.82,1.24,18.96,2,1,2,42,0,0,0,0,4.36,2.34,3.1,49.800000000000004,2.21,5.33,14.32074,481.99999999999994,651.8,1184.0,254,299,245,2.85,3.45,3.3000000000000007,348.4,162.10000000000002,5763.500000000001,1,1,36,73,42,113,7,6,5,0.7600000000000001,0.3400000000000001,15.32,1,0,37,0,0,0,2.0200000000000005,1.2600000000000002,40.0
3.74,1.53,5.24,0.01926,801.8,319.8,184.0,87.6,464,210,168,594,5.2,2.35,1.85,6.0,751.4,403.0,547.1,7507.200000000001,2,1,3,42,110,37,63,102,12,5,6,18,1.58,0.82,1.2,18.96,2,1,2,42,0,0,0,0,4.36,2.34,3.1,49.800000000000004,2.21,1.5,10.490740000000002,481.99999999999994,617.8,1218.0,254,296,248,2.85,3.35,3.4000000000000004,348.4,204.29999999999995,5805.700000000001,1,1,36,73,47,108,7,6,5,0.7600000000000001,0.3800000000000001,15.360000000000001,1,0,37,0,0,0,2.0200000000000005,1.2600000000000002,40.0
3.74,1.53,7.87,0.010199999999999999,801.8,319.8,62.0,22.44,464,210,116,384,5.2,2.35,1.4,3.0,751.4,403.0,762.5,10086.0,2,1,8,42,110,37,26,54,12,5,4,12,1.58,0.82,1.83,23.88,2,1,2,42,0,0,6,0,4.36,2.34,4.06,62.46,2.21,4.13,13.129800000000001,481.99999999999994,739.8,1161.1599999999999,254,348,406,2.85,3.8000000000000003,5.950000000000001,348.4,11.100000000000023,8169.1,1,6,31,73,84,119,7,8,9,0.7600000000000001,0.25,19.65,1,0,37,0,6,6,2.0200000000000005,0.3000000000000007,51.7
3.74,1.53,5.91,18.72,801.8,319.8,50.0,126.0,464,210,124,684,5.2,2.35,1.3,6.8999999999999995,751.4,403.0,578.8,6839.400000000001,2,1,3,42,110,37,31,210,12,5,4,24,1.58,0.82,1.81,17.759999999999998,2,1,3,42,0,0,0,0,4.36,2.34,3.2,45.54,2.21,2.17,7.539999999999999,481.99999999999994,751.8,1045.6,254,340,114,2.85,3.9000000000000004,1.950000000000002,348.4,172.60000000000002,5106.200000000001,1,1,36,73,79,32,7,8,3,0.7600000000000001,0.22999999999999998,13.549999999999997,1,1,36,0,0,0,2.0200000000000005,1.1600000000000001,35.64
3.74,1.53,5.91,0.01926,801.8,319.8,50.0,87.6,464,210,124,594,5.2,2.35,1.3,6.0,751.4,403.0,578.8,7507.200000000001,2,1,3,42,110,37,31,102,12,5,4,18,1.58,0.82,1.81,18.96,2,1,3,42,0,0,0,0,4.36,2.34,3.2,49.800000000000004,2.21,2.17,11.16074,481.99999999999994,751.8,1084.0,254,340,204,2.85,3.9000000000000004,2.8500000000000014,348.4,172.60000000000002,5774.000000000001,1,1,36,73,79,76,7,8,3,0.7600000000000001,0.22999999999999998,14.75,1,1,36,0,0,0,2.0200000000000005,1.1600000000000001,39.900000000000006
3.74,1.53,5.91,0.010199999999999999,801.8,319.8,50.0,22.44,464,210,124,384,5.2,2.35,1.3,3.0,751.4,403.0,578.8,10086.0,2,1,3,42,110,37,31,54,12,5,4,12,1.58,0.82,1.81,23.88,2,1,3,42,0,0,0,0,4.36,2.34,3.2,62.46,2.21,2.17,11.1698,481.99999999999994,751.8,1149.1599999999999,254,340,414,2.85,3.9000000000000004,5.850000000000001,348.4,172.60000000000002,8352.8,1,1,36,73,79,124,7,8,9,0.7600000000000001,0.22999999999999998,19.669999999999998,1,1,36,0,0,0,2.0200000000000005,1.1600000000000001,52.56
3.74,1.53,5.91,29.58,801.8,319.8,50.0,197.39999999999998,464,210,124,798,5.2,2.35,1.3,8.399999999999999,751.4,403.0,578.8,6050.4,2,1,3,42,110,37,31,318,12,5,4,30,1.58,0.82,1.81,15.96,2,1,3,42,0,0,0,60,4.36,2.34,3.2,40.56,2.21,2.17,18.4,481.99999999999994,751.8,974.1999999999999,254,340,0,2.85,3.9000000000000004,0.45000000000000284,348.4,172.60000000000002,4317.2,1,1,36,73,79,140,7,8,9,0.7600000000000001,0.22999999999999998,11.75,1,1,36,0,0,60,2.0200000000000005,1.1600000000000001,30.660000000000004
3.74,1.53,7.9,0.01926,801.8,319.8,158.0,87.6,464,210,169,594,5.2,2.35,1.8,6.0,751.4,403.0,593.4,7507.200000000001,2,1,3,42,110,37,64,102,12,5,6,18,1.58,0.82,1.2,18.96,2,1,2,42,0,0,1,0,4.36,2.34,3.1,49.800000000000004,2.21,4.16,13.150740000000003,481.99999999999994,643.8,1192.0,254,295,249,2.85,3.4000000000000004,3.3500000000000014,348.4,158.0,5759.400000000001,1,1,36,73,46,109,7,6,5,0.7600000000000001,0.3800000000000001,15.360000000000001,1,0,37,0,1,1,2.0200000000000005,1.2600000000000002,40.0
3.74,1.53,7.31,18.72,801.8,319.8,65.0,126.0,464,210,142,684,5.2,2.35,1.55,6.8999999999999995,751.4,403.0,558.3,6839.400000000001,2,1,3,42,110,37,49,210,12,5,5,24,1.58,0.82,1.78,17.759999999999998,2,1,3,42,0,0,10,0,4.36,2.34,3.1,45.54,2.21,3.5699999999999994,6.139999999999999,481.99999999999994,736.8,1060.6,254,322,132,2.85,3.6500000000000004,2.200000000000002,348.4,193.10000000000002,5126.700000000001,1,1,36,73,61,14,7,7,2,0.7600000000000001,0.19999999999999996,13.579999999999998,1,1,36,0,10,10,2.0200000000000005,1.2600000000000002,35.739999999999995
3.74,1.53,7.31,0.01926,801.8,319.8,65.0,87.6,464,210,142,594,5.2,2.35,1.55,6.0,751.4,403.0,558.3,7507.200000000001,2,1,3,42,110,37,49,102,12,5,5,18,1.58,0.82,1.78,18.96,2,1,3,42,0,0,10,0,4.36,2.34,3.1,49.800000000000004,2.21,3.5699999999999994,12.560740000000001,481.99999999999994,736.8,1099.0,254,322,222,2.85,3.6500000000000004,3.1000000000000014,348.4,193.10000000000002,5794.500000000001,1,1,36,73,61,94,7,7,4,0.7600000000000001,0.19999999999999996,14.780000000000001,1,1,36,0,10,10,2.0200000000000005,1.2600000000000002,40.0
3.74,1.53,7.31,0.010199999999999999,801.8,319.8,65.0,22.44,464,210,142,384,5.2,2.35,1.55,3.0,751.4,403.0,558.3,10086.0,2,1,3,42,110,37,49,54,12,5,5,12,1.58,0.82,1.78,23.88,2,1,3,42,0,0,10,0,4.36,2.34,3.1,62.46,2.21,3.5699999999999994,12.5698,481.99999999999994,736.8,1164.1599999999999,254,322,432,2.85,3.6500000000000004,6.100000000000001,348.4,193.10000000000002,8373.3,1,1,36,73,61,142,7,7,10,0.7600000000000001,0.19999999999999996,19.7,1,1,36,0,10,10,2.0200000000000005,1.2600000000000002,52.66
3.74,1.53,7.31,29.58,801.8,319.8,65.0,197.39999999999998,464,210,142,798,5.2,2.35,1.55,8.399999999999999,751.4,403.0,558.3,6050.4,2,1,3,42,110,37,49,318,12,5,5,30,1.58,0.82,1.78,15.96,2,1,3,42,0,0,10,60,4.36,2.34,3.1,40.56,2.21,3.5699999999999994,17.0,481.99999999999994,736.8,989.1999999999999,254,322,18,2.85,3.6500000000000004,0.7000000000000028,348.4,193.10000000000002,4337.7,1,1,36,73,61,122,7,7,8,0.7600000000000001,0.19999999999999996,11.780000000000001,1,1,36,0,10,50,2.0200000000000005,1.2600000000000002,30.76
3.74,1.53,22.6,0.010199999999999999,801.8,319.8,54.0,22.44,464,210,122,384,5.2,2.35,1.35,3.0,751.4,403.0,880.0,10086.0,2,1,9,42,110,37,77,54,12,5,6,12,1.58,0.82,2.2,23.88,2,1,2,42,0,0,7,0,4.36,2.34,5.4,62.46,2.21,18.86,27.8598,481.99999999999994,747.8,1153.1599999999999,254,342,412,2.85,3.85,5.9,348.4,128.60000000000002,8051.6,1,7,30,73,33,170,7,6,11,0.7600000000000001,0.6200000000000001,19.28,1,0,37,0,7,7,2.0200000000000005,1.04,50.36
3.74,1.53,6.15,0.01926,801.8,319.8,215.0,87.6,464,210,180,594,5.2,2.35,1.95,6.0,751.4,403.0,538.1,7507.200000000001,2,1,3,42,110,37,57,102,12,5,6,18,1.58,0.82,1.1,18.96,2,1,2,42,0,0,1,0,4.36,2.34,3.1,49.800000000000004,2.21,2.41,11.400740000000003,481.99999999999994,586.8,1249.0,254,284,260,2.85,3.25,3.5,348.4,213.29999999999995,5814.700000000001,1,1,36,73,53,102,7,6,5,0.7600000000000001,0.48,15.46,1,0,37,0,1,1,2.0200000000000005,1.2600000000000002,40.0
3.74,1.53,9.84,0.01926,801.8,319.8,137.0,87.6,464,210,162,594,5.2,2.35,1.75,6.0,751.4,403.0,523.5,7507.200000000001,2,1,3,42,110,37,71,102,12,5,6,18,1.58,0.82,1.27,18.96,2,1,2,42,0,0,1,0,4.36,2.34,3.1,49.800000000000004,2.21,6.1,15.09074,481.99999999999994,664.8,1171.0,254,302,242,2.85,3.45,3.3000000000000007,348.4,227.89999999999998,5829.300000000001,1,1,36,73,39,116,7,6,5,0.7600000000000001,0.31000000000000005,15.290000000000001,1,0,37,0,1,1,2.0200000000000005,1.2600000000000002,40.0
3.74,1.53,0.00125,0.010199999999999999,801.8,319.8,7.4,22.44,464,210,71,384,5.2,2.35,0.65,3.0,751.4,403.0,1402.3,10086.0,2,1,5,42,110,37,7,54,12,5,2,12,1.58,0.82,3.04,23.88,2,1,5,42,0,0,0,0,4.36,2.34,7.3,62.46,2.21,3.73875,5.26105,481.99999999999994,794.4,1106.56,254,393,361,2.85,4.55,5.200000000000001,348.4,650.9,7529.3,1,3,34,73,103,100,7,10,7,0.7600000000000001,1.46,18.439999999999998,1,3,34,0,0,0,2.0200000000000005,2.9399999999999995,48.46
3.74,1.53,8.57,0.010199999999999999,801.8,319.8,98.0,22.44,464,210,147,384,5.2,2.35,1.45,3.0,751.4,403.0,652.1,10086.0,2,1,5,42,110,37,41,54,12,5,5,12,1.58,0.82,1.6,23.88,2,1,1,42,0,0,4,0,4.36,2.34,4.0,62.46,2.21,4.83,13.8298,481.99999999999994,703.8,1197.1599999999999,254,317,437,2.85,3.75,6.0,348.4,99.29999999999995,8279.5,1,3,34,73,69,134,7,7,10,0.7600000000000001,0.020000000000000018,19.88,1,1,38,0,4,4,2.0200000000000005,0.3600000000000003,51.760000000000005
3.74,1.53,7.01,0.01926,801.8,319.8,208.0,87.6,464,210,174,594,5.2,2.35,1.85,6.0,751.4,403.0,533.1,7507.200000000001,2,1,3,42,110,37,60,102,12,5,6,18,1.58,0.82,1.14,18.96,2,1,2,42,0,0,0,0,4.36,2.34,3.1,49.800000000000004,2.21,3.2699999999999996,12.260740000000002,481.99999999999994,593.8,1242.0,254,290,254,2.85,3.35,3.4000000000000004,348.4,218.29999999999995,5819.700000000001,1,1,36,73,50,105,7,6,5,0.7600000000000001,0.44000000000000017,15.420000000000002,1,0,37,0,0,0,2.0200000000000005,1.2600000000000002,40.0
3.74,1.53,12.0,0.010199999999999999,801.8,319.8,26.14,22.44,464,210,120,384,5.2,2.35,1.4,3.0,751.4,403.0,804.4,10086.0,2,1,10,42,110,37,46,54,12,5,5,12,1.58,0.82,2.2,23.88,2,1,0,42,0,0,10,0,4.36,2.34,4.45,62.46,2.21,8.26,17.2598,481.99999999999994,775.66,1125.3,254,344,410,2.85,3.8000000000000003,5.950000000000001,348.4,53.0,8127.2,1,8,29,73,64,139,7,7,10,0.7600000000000001,0.6200000000000001,19.28,1,2,39,0,10,10,2.0200000000000005,0.08999999999999986,51.31
3.74,1.53,6.77,0.01926,801.8,319.8,216.0,87.6,464,210,176,594,5.2,2.35,1.85,6.0,751.4,403.0,527.0,7507.200000000001,2,1,3,42,110,37,59,102,12,5,6,18,1.58,0.82,1.13,18.96,2,1,2,42,0,0,0,0,4.36,2.34,3.1,49.800000000000004,2.21,3.0299999999999994,12.02074,481.99999999999994,585.8,1250.0,254,288,256,2.85,3.35,3.4000000000000004,348.4,224.39999999999998,5825.800000000001,1,1,36,73,51,104,7,6,5,0.7600000000000001,0.4500000000000002,15.430000000000001,1,0,37,0,0,0,2.0200000000000005,1.2600000000000002,40.0
3.74,1.53,12.4,0.010199999999999999,801.8,319.8,72.0,22.44,464,210,125,384,5.2,2.35,1.3,3.0,751.4,403.0,710.2,10086.0,2,1,8,42,110,37,44,54,12,5,5,12,1.58,0.82,2.2,23.88,2,1,1,42,0,0,7,0,4.36,2.34,4.5,62.46,2.21,8.66,17.6598,481.99999999999994,729.8,1171.1599999999999,254,339,415,2.85,3.9000000000000004,5.850000000000001,348.4,41.19999999999993,8221.4,1,6,31,73,66,137,7,7,10,0.7600000000000001,0.6200000000000001,19.28,1,1,38,0,7,7,2.0200000000000005,0.13999999999999968,51.260000000000005
3.74,1.53,6.69,18.72,801.8,319.8,43.0,126.0,464,210,140,684,5.2,2.35,1.45,6.8999999999999995,751.4,403.0,834.0,6839.400000000001,2,1,5,42,110,37,51,210,12,5,5,24,1.58,0.82,2.05,17.759999999999998,2,1,5,42,0,0,10,0,4.36,2.34,4.85,45.54,2.21,2.95,6.759999999999998,481.99999999999994,758.8,1038.6,254,324,130,2.85,3.75,2.1000000000000005,348.4,82.60000000000002,4851.0,1,3,34,73,59,12,7,7,2,0.7600000000000001,0.46999999999999975,13.309999999999999,1,3,34,0,10,10,2.0200000000000005,0.4899999999999993,33.989999999999995
3.74,1.53,6.69,0.01926,801.8,319.8,43.0,87.6,464,210,140,594,5.2,2.35,1.45,6.0,751.4,403.0,834.0,7507.200000000001,2,1,5,42,110,37,51,102,12,5,5,18,1.58,0.82,2.05,18.96,2,1,5,42,0,0,10,0,4.36,2.34,4.85,49.800000000000004,2.21,2.95,11.940740000000002,481.99999999999994,758.8,1077.0,254,324,220,2.85,3.75,3.0,348.4,82.60000000000002,5518.800000000001,1,3,34,73,59,96,7,7,4,0.7600000000000001,0.46999999999999975,14.510000000000002,1,3,34,0,10,10,2.0200000000000005,0.4899999999999993,38.25
3.74,1.53,6.69,0.010199999999999999,801.8,319.8,43.0,22.44,464,210,140,384,5.2,2.35,1.45,3.0,751.4,403.0,834.0,10086.0,2,1,5,42,110,37,51,54,12,5,5,12,1.58,0.82,2.05,23.88,2,1,5,42,0,0,10,0,4.36,2.34,4.85,62.46,2.21,2.95,11.949800000000002,481.99999999999994,758.8,1142.1599999999999,254,324,430,2.85,3.75,6.0,348.4,82.60000000000002,8097.6,1,3,34,73,59,144,7,7,10,0.7600000000000001,0.46999999999999975,19.43,1,3,34,0,10,10,2.0200000000000005,0.4899999999999993,50.91
3.74,1.53,6.69,29.58,801.8,319.8,43.0,197.39999999999998,464,210,140,798,5.2,2.35,1.45,8.399999999999999,751.4,403.0,834.0,6050.4,2,1,5,42,110,37,51,318,12,5,5,30,1.58,0.82,2.05,15.96,2,1,5,42,0,0,10,60,4.36,2.34,4.85,40.56,2.21,2.95,17.619999999999997,481.99999999999994,758.8,967.1999999999999,254,324,16,2.85,3.75,0.6000000000000014,348.4,82.60000000000002,4061.9999999999995,1,3,34,73,59,120,7,7,8,0.7600000000000001,0.46999999999999975,11.510000000000002,1,3,34,0,10,50,2.0200000000000005,0.4899999999999993,29.01
3.74,1.53,2.99,18.72,801.8,319.8,97.0,126.0,464,210,148,684,5.2,2.35,1.6,6.8999999999999995,751.4,403.0,633.1,6839.400000000001,2,1,3,42,110,37,21,210,12,5,4,24,1.58,0.82,1.36,17.759999999999998,2,1,2,42,0,0,1,0,4.36,2.34,3.34,45.54,2.21,0.75,10.459999999999997,481.99999999999994,704.8,1092.6,254,316,138,2.85,3.6,2.250000000000001,348.4,118.29999999999995,5051.900000000001,1,1,36,73,89,42,7,8,3,0.7600000000000001,0.21999999999999997,13.999999999999998,1,0,37,0,1,1,2.0200000000000005,1.0200000000000005,35.5
