formula,number
Rb2CrInF6,2
Rb2CrInCl6,2
Rb2CrInBr6,2
Rb2CrSnF6,2
Rb2CrSnCl6,2
Rb2CrSnBr6,2
Rb2CrBaF6,2
Rb2CrBaCl6,2
Rb2CrPtF6,2
Rb2CrPtCl6,2
Rb2CrPtBr6,2
Rb2CrHgF6,2
Rb2CrHgCl6,2
Rb2CrHgBr6,2
Rb2CrPbF6,2
Rb2CrPbCl6,2
Rb2CrPbBr6,2
Rb2CrLaF6,2
Rb2CrLaCl6,2
Rb2CrCeF6,2
Rb2CrCeCl6,2
Rb2CrCeBr6,2
Rb2CrPrF6,2
Rb2CrPrCl6,2
Rb2CrPrBr6,2
Rb2CrSmF6,2
Rb2CrSmCl6,2
Rb2CrSmBr6,2
Rb2CrEuF6,2
Rb2CrEuCl6,2
Rb2CrEuBr6,2
Rb2CrDyF6,2
Rb2CrDyCl6,2
Rb2CrDyBr6,2
Rb2CrTmF6,2
Rb2CrTmCl6,2
Rb2CrTmBr6,2
Rb2CrYbF6,2
Rb2CrYbCl6,2
Rb2CrYbBr6,2
Rb2MnFeF6,2
Rb2MnFeCl6,2
Rb2MnCoF6,2
Rb2MnCoCl6,2
Rb2MnNiF6,2
Rb2MnNiCl6,2
Rb2MnCuF6,2
Rb2MnCuCl6,2
Rb2MnZnF6,2
Rb2MnZnCl6,2
Rb2MnGeF6,2
Rb2MnGeCl6,2
Rb2MnSrF6,2
Rb2MnSrCl6,2
Rb2MnSrBr6,2
Rb2MnYF6,2
Rb2MnYCl6,2
Rb2MnYBr6,2
Rb2MnNbF6,2
Rb2MnNbCl6,2
Rb2MnNbBr6,2
Rb2MnPdF6,2
Rb2MnPdCl6,2
Rb2MnPdBr6,2
Rb2MnAgF6,2
Rb2MnAgCl6,2
Rb2MnAgBr6,2
Rb2MnCdF6,2
Rb2MnCdCl6,2
Rb2MnCdBr6,2
Rb2MnInF6,2
Rb2MnInCl6,2
Rb2MnInBr6,2
Rb2MnSnF6,2
Rb2MnSnCl6,2
Rb2MnSnBr6,2
Rb2MnBaF6,2
Rb2MnBaCl6,2
Rb2MnPtF6,2
Rb2MnPtCl6,2
Rb2MnPtBr6,2
Rb2MnHgF6,2
Rb2MnHgCl6,2
Rb2MnHgBr6,2
Rb2MnPbF6,2
Rb2MnPbCl6,2
Rb2MnPbBr6,2
Rb2MnLaF6,2
Rb2MnLaCl6,2
Rb2MnCeF6,2
Rb2MnCeCl6,2
Rb2MnPrF6,2
Rb2MnPrCl6,2
Rb2MnPrBr6,2
Rb2MnSmF6,2
Rb2MnSmCl6,2
Rb2MnSmBr6,2
Rb2MnEuF6,2
Rb2MnEuCl6,2
Rb2MnEuBr6,2
Rb2MnDyF6,2
Rb2MnDyCl6,2
Rb2MnDyBr6,2
Rb2MnTmF6,2
Rb2MnTmCl6,2
Rb2MnTmBr6,2
Rb2MnYbF6,2
Rb2MnYbCl6,2
Rb2MnYbBr6,2
Rb2FeCoF6,2
Rb2FeCoCl6,2
Rb2FeNiF6,2
Rb2FeCuF6,2
Rb2FeCuCl6,2
Rb2FeZnF6,2
Rb2FeZnCl6,2
Rb2FeGeF6,2
Rb2FeGeCl6,2
Rb2FeSrF6,2
Rb2FeSrCl6,2
Rb2FeSrBr6,2
Rb2FeYF6,2
Rb2FeYCl6,2
Rb2FeYBr6,2
Rb2FeNbF6,2
Rb2FeNbCl6,2
Rb2FeNbBr6,2
Rb2FePdF6,2
Rb2FePdCl6,2
Rb2FeAgF6,2
Rb2FeAgCl6,2
Rb2FeAgBr6,2
Rb2FeCdF6,2
Rb2FeCdCl6,2
Rb2FeCdBr6,2
Rb2FeInF6,2
Rb2FeInCl6,2
Rb2FeInBr6,2
Rb2FeSnF6,2
Rb2FeSnCl6,2
Rb2FeSnBr6,2
Rb2FeBaF6,2
Rb2FeBaCl6,2
Rb2FePtF6,2
Rb2FePtCl6,2
Rb2FePtBr6,2
Rb2FeHgF6,2
Rb2FeHgCl6,2
Rb2FeHgBr6,2
Rb2FePbF6,2
Rb2FePbCl6,2
Rb2FePbBr6,2
Rb2FeLaF6,2
Rb2FeLaCl6,2
Rb2FeLaBr6,2
Rb2FeCeF6,2
Rb2FeCeCl6,2
Rb2FeCeBr6,2
Rb2FePrF6,2
Rb2FePrCl6,2
Rb2FePrBr6,2
Rb2FeSmF6,2
Rb2FeSmCl6,2
Rb2FeSmBr6,2
Rb2FeEuF6,2
Rb2FeEuCl6,2
Rb2FeEuBr6,2
Rb2FeDyF6,2
Rb2FeDyCl6,2
Rb2FeDyBr6,2
Rb2FeTmF6,2
Rb2FeTmCl6,2
Rb2FeTmBr6,2
Rb2FeYbF6,2
Rb2FeYbCl6,2
Rb2FeYbBr6,2
Rb2CoNiF6,2
Rb2CoCuF6,2
Rb2CoZnF6,2
Rb2CoGeF6,2
Rb2CoSrF6,2
Rb2CoSrCl6,2
Rb2CoSrBr6,2
Rb2CoYF6,2
Rb2CoYCl6,2
Rb2CoYBr6,2
Rb2CoNbF6,2
Rb2CoNbCl6,2
Rb2CoPdF6,2
Rb2CoPdCl6,2
Rb2CoAgF6,2
Rb2CoAgCl6,2
Rb2CoCdF6,2
Rb2CoCdCl6,2
Rb2CoCdBr6,2
Rb2CoInF6,2
Rb2CoInCl6,2
Rb2CoInBr6,2
Rb2CoSnF6,2
Rb2CoSnCl6,2
Rb2CoSnBr6,2
Rb2CoBaF6,2
Rb2CoBaCl6,2
Rb2CoBaBr6,2
Rb2CoPtF6,2
Rb2CoPtCl6,2
Rb2CoPtBr6,2
Rb2CoHgF6,2
Rb2CoHgCl6,2
Rb2CoHgBr6,2
Rb2CoPbF6,2
Rb2CoPbCl6,2
Rb2CoPbBr6,2
Rb2CoLaF6,2
Rb2CoLaCl6,2
Rb2CoLaBr6,2
Rb2CoCeF6,2
Rb2CoCeCl6,2
Rb2CoCeBr6,2
Rb2CoPrF6,2
Rb2CoPrCl6,2
Rb2CoPrBr6,2
Rb2CoSmF6,2
Rb2CoSmCl6,2
Rb2CoSmBr6,2
Rb2CoEuF6,2
Rb2CoEuCl6,2
Rb2CoEuBr6,2
Rb2CoDyF6,2
Rb2CoDyCl6,2
Rb2CoDyBr6,2
Rb2CoTmF6,2
Rb2CoTmCl6,2
Rb2CoTmBr6,2
Rb2CoYbF6,2
Rb2CoYbCl6,2
Rb2CoYbBr6,2
Rb2NiCuF6,2
Rb2NiZnF6,2
Rb2NiGeF6,2
Rb2NiSrF6,2
Rb2NiSrCl6,2
Rb2NiSrBr6,2
Rb2NiYF6,2
Rb2NiYCl6,2
Rb2NiYBr6,2
Rb2NiNbF6,2
Rb2NiNbCl6,2
Rb2NiPdF6,2
Rb2NiPdCl6,2
Rb2NiAgF6,2
Rb2NiAgCl6,2
Rb2NiCdF6,2
Rb2NiCdCl6,2
Rb2NiInF6,2
Rb2NiInCl6,2
Rb2NiSnF6,2
Rb2NiSnCl6,2
Rb2NiSnBr6,2
Rb2NiBaF6,2
Rb2NiBaCl6,2
Rb2NiBaBr6,2
Rb2NiPtF6,2
Rb2NiPtCl6,2
Rb2NiHgF6,2
Rb2NiHgCl6,2
Rb2NiHgBr6,2
Rb2NiPbF6,2
Rb2NiPbCl6,2
Rb2NiPbBr6,2
Rb2NiLaF6,2
Rb2NiLaCl6,2
Rb2NiLaBr6,2
Rb2NiCeF6,2
Rb2NiCeCl6,2
Rb2NiCeBr6,2
Rb2NiPrF6,2
Rb2NiPrCl6,2
Rb2NiPrBr6,2
Rb2NiSmF6,2
Rb2NiSmCl6,2
Rb2NiSmBr6,2
Rb2NiEuF6,2
Rb2NiEuCl6,2
Rb2NiEuBr6,2
Rb2NiDyF6,2
Rb2NiDyCl6,2
Rb2NiDyBr6,2
Rb2NiTmF6,2
Rb2NiTmCl6,2
Rb2NiTmBr6,2
Rb2NiYbF6,2
Rb2NiYbCl6,2
Rb2NiYbBr6,2
Rb2CuZnF6,2
Rb2CuGeF6,2
Rb2CuSrF6,2
Rb2CuSrCl6,2
Rb2CuSrBr6,2
Rb2CuYF6,2
Rb2CuYCl6,2
Rb2CuYBr6,2
Rb2CuNbF6,2
Rb2CuNbCl6,2
Rb2CuPdF6,2
Rb2CuPdCl6,2
Rb2CuAgF6,2
Rb2CuAgCl6,2
Rb2CuCdF6,2
Rb2CuCdCl6,2
Rb2CuInF6,2
Rb2CuInCl6,2
Rb2CuInBr6,2
Rb2CuSnF6,2
Rb2CuSnCl6,2
Rb2CuSnBr6,2
Rb2CuBaF6,2
Rb2CuBaCl6,2
Rb2CuBaBr6,2
Rb2CuPtF6,2
Rb2CuPtCl6,2
Rb2CuPtBr6,2
Rb2CuHgF6,2
Rb2CuHgCl6,2
Rb2CuHgBr6,2
Rb2CuPbF6,2
Rb2CuPbCl6,2
Rb2CuPbBr6,2
Rb2CuLaF6,2
Rb2CuLaCl6,2
Rb2CuLaBr6,2
Rb2CuCeF6,2
Rb2CuCeCl6,2
Rb2CuCeBr6,2
Rb2CuPrF6,2
Rb2CuPrCl6,2
Rb2CuPrBr6,2
Rb2CuSmF6,2
Rb2CuSmCl6,2
Rb2CuSmBr6,2
Rb2CuEuF6,2
Rb2CuEuCl6,2
Rb2CuEuBr6,2
Rb2CuDyF6,2
Rb2CuDyCl6,2
Rb2CuDyBr6,2
Rb2CuTmF6,2
Rb2CuTmCl6,2
Rb2CuTmBr6,2
Rb2CuYbF6,2
Rb2CuYbCl6,2
Rb2CuYbBr6,2
Rb2ZnGeF6,2
Rb2ZnSrF6,2
Rb2ZnSrCl6,2
Rb2ZnSrBr6,2
Rb2ZnYF6,2
Rb2ZnYCl6,2
Rb2ZnYBr6,2
Rb2ZnNbF6,2
Rb2ZnNbCl6,2
Rb2ZnPdF6,2
Rb2ZnPdCl6,2
Rb2ZnAgF6,2
Rb2ZnAgCl6,2
Rb2ZnCdF6,2
Rb2ZnCdCl6,2
Rb2ZnCdBr6,2
Rb2ZnInF6,2
Rb2ZnInCl6,2
Rb2ZnInBr6,2
Rb2ZnSnF6,2
Rb2ZnSnCl6,2
Rb2ZnSnBr6,2
Rb2ZnBaF6,2
Rb2ZnBaCl6,2
Rb2ZnBaBr6,2
Rb2ZnPtF6,2
Rb2ZnPtCl6,2
Rb2ZnPtBr6,2
Rb2ZnHgF6,2
Rb2ZnHgCl6,2
Rb2ZnHgBr6,2
Rb2ZnPbF6,2
Rb2ZnPbCl6,2
Rb2ZnPbBr6,2
Rb2ZnLaF6,2
Rb2ZnLaCl6,2
Rb2ZnLaBr6,2
Rb2ZnCeF6,2
Rb2ZnCeCl6,2
Rb2ZnCeBr6,2
Rb2ZnPrF6,2
Rb2ZnPrCl6,2
Rb2ZnPrBr6,2
Rb2ZnSmF6,2
Rb2ZnSmCl6,2
Rb2ZnSmBr6,2
Rb2ZnEuF6,2
Rb2ZnEuCl6,2
Rb2ZnEuBr6,2
Rb2ZnDyF6,2
Rb2ZnDyCl6,2
Rb2ZnDyBr6,2
Rb2ZnTmF6,2
Rb2ZnTmCl6,2
Rb2ZnTmBr6,2
Rb2ZnYbF6,2
Rb2ZnYbCl6,2
Rb2ZnYbBr6,2
Rb2GeSrF6,2
Rb2GeSrCl6,2
Rb2GeSrBr6,2
Rb2GeYF6,2
Rb2GeYCl6,2
Rb2GeYBr6,2
Rb2GeNbF6,2
Rb2GeNbCl6,2
Rb2GePdF6,2
Rb2GePdCl6,2
Rb2GeAgF6,2
Rb2GeAgCl6,2
Rb2GeCdF6,2
Rb2GeCdCl6,2
Rb2GeInF6,2
Rb2GeInCl6,2
Rb2GeInBr6,2
Rb2GeSnF6,2
Rb2GeSnBr6,2
Rb2GeBaF6,2
Rb2GeBaCl6,2
Rb2GeBaBr6,2
Rb2GePtF6,2
Rb2GePtCl6,2
Rb2GePtBr6,2
Rb2GeHgF6,2
Rb2GeHgCl6,2
Rb2GeHgBr6,2
Rb2GePbF6,2
Rb2GePbCl6,2
Rb2GePbBr6,2
Rb2GeLaF6,2
Rb2GeLaCl6,2
Rb2GeLaBr6,2
Rb2GeCeF6,2
Rb2GeCeCl6,2
Rb2GeCeBr6,2
Rb2GePrF6,2
Rb2GePrCl6,2
Rb2GePrBr6,2
Rb2GeSmF6,2
Rb2GeSmCl6,2
Rb2GeSmBr6,2
Rb2GeEuF6,2
Rb2GeEuCl6,2
Rb2GeEuBr6,2
Rb2GeDyF6,2
Rb2GeDyCl6,2
Rb2GeDyBr6,2
Rb2GeTmF6,2
Rb2GeTmCl6,2
Rb2GeTmBr6,2
Rb2GeYbF6,2
Rb2GeYbBr6,2
Rb2SrYF6,2
Rb2SrNbF6,2
Rb2SrNbCl6,2
Rb2SrPdF6,2
Rb2SrPdCl6,2
Rb2SrPdBr6,2
Rb2SrAgF6,2
Rb2SrAgCl6,2
Rb2SrCdF6,2
Rb2SrCdCl6,2
Rb2SrInF6,2
Rb2SrInCl6,2
Rb2SrSnF6,2
Rb2SrSnCl6,2
Rb2SrPtF6,2
Rb2SrPtCl6,2
Rb2SrHgF6,2
Rb2SrHgCl6,2
Rb2SrPbF6,2
Rb2SrSmF6,2
Rb2SrEuF6,2
Rb2SrDyF6,2
Rb2SrTmF6,2
Rb2SrTmCl6,2
Rb2SrYbF6,2
Rb2SrYbCl6,2
Rb2YNbF6,2
Rb2YNbCl6,2
Rb2YNbBr6,2
Rb2YPdF6,2
Rb2YPdCl6,2
Rb2YPdBr6,2
Rb2YAgF6,2
Rb2YAgCl6,2
Rb2YAgBr6,2
Rb2YCdF6,2
Rb2YCdCl6,2
Rb2YCdBr6,2
Rb2YInF6,2
Rb2YInCl6,2
Rb2YInBr6,2
Rb2YSnF6,2
Rb2YSnCl6,2
Rb2YPtF6,2
Rb2YPtCl6,2
Rb2YPtBr6,2
Rb2YHgF6,2
Rb2YHgCl6,2
Rb2YPbF6,2
Rb2YLaF6,2
Rb2YCeF6,2
Rb2YPrF6,2
Rb2YSmF6,2
Rb2YEuF6,2
Rb2YDyF6,2
Rb2YDyCl6,2
Rb2YTmF6,2
Rb2YTmCl6,2
Rb2YYbF6,2
Rb2YYbCl6,2
Rb2NbPdF6,2
Rb2NbPdCl6,2
Rb2NbPdBr6,2
Rb2NbAgF6,2
Rb2NbAgCl6,2
Rb2NbAgBr6,2
Rb2NbCdF6,2
Rb2NbCdCl6,2
Rb2NbCdBr6,2
Rb2NbInF6,2
Rb2NbInCl6,2
Rb2NbInBr6,2
Rb2NbSnF6,2
Rb2NbSnCl6,2
Rb2NbSnBr6,2
Rb2NbBaF6,2
Rb2NbPtF6,2
Rb2NbPtCl6,2
Rb2NbPtBr6,2
Rb2NbHgF6,2
Rb2NbHgCl6,2
Rb2NbHgBr6,2
Rb2NbPbF6,2
Rb2NbPbCl6,2
Rb2NbLaF6,2
Rb2NbCeF6,2
Rb2NbCeCl6,2
Rb2NbPrF6,2
Rb2NbPrCl6,2
Rb2NbSmF6,2
Rb2NbSmCl6,2
Rb2NbEuF6,2
Rb2NbEuCl6,2
Rb2NbEuBr6,2
Rb2NbDyF6,2
Rb2NbDyCl6,2
Rb2NbDyBr6,2
Rb2NbTmF6,2
Rb2NbTmCl6,2
Rb2NbTmBr6,2
Rb2NbYbF6,2
Rb2NbYbCl6,2
Rb2NbYbBr6,2
Rb2PdAgF6,2
Rb2PdAgCl6,2
Rb2PdAgBr6,2
Rb2PdCdF6,2
Rb2PdCdCl6,2
Rb2PdCdBr6,2
Rb2PdInF6,2
Rb2PdInCl6,2
Rb2PdInBr6,2
Rb2PdSnF6,2
Rb2PdSnCl6,2
Rb2PdSnBr6,2
Rb2PdBaF6,2
Rb2PdBaCl6,2
Rb2PdPtF6,2
Rb2PdPtCl6,2
Rb2PdPtBr6,2
Rb2PdHgF6,2
Rb2PdHgCl6,2
Rb2PdHgBr6,2
Rb2PdPbF6,2
Rb2PdPbCl6,2
Rb2PdPbBr6,2
Rb2PdLaF6,2
Rb2PdLaCl6,2
Rb2PdCeF6,2
Rb2PdCeCl6,2
Rb2PdPrF6,2
Rb2PdPrCl6,2
Rb2PdSmF6,2
Rb2PdSmCl6,2
Rb2PdSmBr6,2
Rb2PdEuF6,2
Rb2PdEuCl6,2
Rb2PdEuBr6,2
Rb2PdDyF6,2
Rb2PdDyCl6,2
Rb2PdDyBr6,2
Rb2PdTmF6,2
Rb2PdTmCl6,2
Rb2PdTmBr6,2
Rb2PdYbF6,2
Rb2PdYbCl6,2
Rb2PdYbBr6,2
Rb2AgCdF6,2
Rb2AgCdCl6,2
Rb2AgCdBr6,2
Rb2AgInF6,2
Rb2AgInCl6,2
Rb2AgInBr6,2
Rb2AgSnF6,2
Rb2AgSnCl6,2
Rb2AgSnBr6,2
Rb2AgBaF6,2
Rb2AgPtF6,2
Rb2AgPtCl6,2
Rb2AgPtBr6,2
Rb2AgHgF6,2
Rb2AgHgCl6,2
Rb2AgHgBr6,2
Rb2AgPbF6,2
Rb2AgPbCl6,2
Rb2AgLaF6,2
Rb2AgCeF6,2
Rb2AgCeCl6,2
Rb2AgPrF6,2
Rb2AgPrCl6,2
Rb2AgSmF6,2
Rb2AgSmCl6,2
Rb2AgEuF6,2
Rb2AgEuCl6,2
Rb2AgEuBr6,2
Rb2AgDyF6,2
Rb2AgDyCl6,2
Rb2AgDyBr6,2
Rb2AgTmF6,2
Rb2AgTmCl6,2
Rb2AgTmBr6,2
Rb2AgYbF6,2
Rb2AgYbCl6,2
Rb2AgYbBr6,2
Rb2CdInF6,2
Rb2CdInCl6,2
Rb2CdInBr6,2
Rb2CdSnF6,2
Rb2CdSnCl6,2
Rb2CdSnBr6,2
Rb2CdBaF6,2
Rb2CdPtF6,2
Rb2CdPtCl6,2
Rb2CdPtBr6,2
Rb2CdHgF6,2
Rb2CdHgCl6,2
Rb2CdHgBr6,2
Rb2CdPbF6,2
Rb2CdPbCl6,2
Rb2CdLaF6,2
Rb2CdCeF6,2
Rb2CdPrF6,2
Rb2CdPrCl6,2
Rb2CdSmF6,2
Rb2CdSmCl6,2
Rb2CdEuF6,2
Rb2CdEuCl6,2
Rb2CdDyF6,2
Rb2CdDyCl6,2
Rb2CdDyBr6,2
Rb2CdTmF6,2
Rb2CdTmCl6,2
Rb2CdTmBr6,2
Rb2CdYbF6,2
Rb2CdYbCl6,2
Rb2CdYbBr6,2
Rb2InSnF6,2
Rb2InSnCl6,2
Rb2InSnBr6,2
Rb2InBaF6,2
Rb2InPtF6,2
Rb2InPtCl6,2
Rb2InPtBr6,2
Rb2InHgF6,2
Rb2InHgCl6,2
Rb2InHgBr6,2
Rb2InPbF6,2
Rb2InPbCl6,2
Rb2InLaF6,2
Rb2InCeF6,2
Rb2InPrF6,2
Rb2InSmF6,2
Rb2InSmCl6,2
Rb2InEuF6,2
Rb2InEuCl6,2
Rb2InDyF6,2
Rb2InDyCl6,2
Rb2InDyBr6,2
Rb2InTmF6,2
Rb2InTmCl6,2
Rb2InTmBr6,2
Rb2InYbF6,2
Rb2InYbCl6,2
Rb2InYbBr6,2
Rb2SnBaF6,2
Rb2SnPtF6,2
Rb2SnPtCl6,2
Rb2SnPtBr6,2
Rb2SnHgF6,2
Rb2SnHgCl6,2
Rb2SnHgBr6,2
Rb2SnPbF6,2
Rb2SnPbCl6,2
Rb2SnLaF6,2
Rb2SnCeF6,2
Rb2SnPrF6,2
Rb2SnSmF6,2
Rb2SnSmCl6,2
Rb2SnEuF6,2
Rb2SnEuCl6,2
Rb2SnDyF6,2
Rb2SnDyCl6,2
Rb2SnDyBr6,2
Rb2SnTmF6,2
Rb2SnTmCl6,2
Rb2SnTmBr6,2
Rb2SnYbF6,2
Rb2SnYbCl6,2
Rb2SnYbBr6,2
Rb2BaPtF6,2
Rb2BaHgF6,2
Rb2BaDyF6,2
Rb2BaTmF6,2
Rb2BaYbF6,2
Rb2PtHgF6,2
Rb2PtHgCl6,2
Rb2PtHgBr6,2
Rb2PtPbF6,2
Rb2PtPbCl6,2
Rb2PtLaF6,2
Rb2PtCeF6,2
Rb2PtPrF6,2
Rb2PtSmF6,2
Rb2PtSmCl6,2
Rb2PtEuF6,2
Rb2PtEuCl6,2
Rb2PtDyF6,2
Rb2PtDyCl6,2
Rb2PtDyBr6,2
Rb2PtTmF6,2
Rb2PtTmCl6,2
Rb2PtTmBr6,2
Rb2PtYbF6,2
Rb2PtYbCl6,2
Rb2PtYbBr6,2
Rb2HgPbF6,2
Rb2HgPbCl6,2
Rb2HgLaF6,2
Rb2HgCeF6,2
Rb2HgPrF6,2
Rb2HgSmF6,2
Rb2HgSmCl6,2
Rb2HgEuF6,2
Rb2HgEuCl6,2
Rb2HgDyF6,2
Rb2HgDyCl6,2
Rb2HgDyBr6,2
Rb2HgTmF6,2
Rb2HgTmCl6,2
Rb2HgTmBr6,2
Rb2HgYbF6,2
Rb2HgYbCl6,2
Rb2HgYbBr6,2
Rb2PbSmF6,2
Rb2PbEuF6,2
Rb2PbDyF6,2
Rb2PbTmF6,2
Rb2PbTmCl6,2
Rb2PbYbF6,2
Rb2PbYbCl6,2
Rb2LaDyF6,2
Rb2LaTmF6,2
Rb2LaYbF6,2
Rb2CeDyF6,2
Rb2CeTmF6,2
Rb2CeYbF6,2
Rb2PrEuF6,2
Rb2PrDyF6,2
Rb2PrTmF6,2
Rb2PrYbF6,2
Rb2SmEuF6,2
Rb2SmDyF6,2
Rb2SmTmF6,2
Rb2SmTmCl6,2
Rb2SmYbF6,2
Rb2SmYbCl6,2
Rb2EuDyF6,2
Rb2EuDyCl6,2
Rb2EuTmF6,2
Rb2EuTmCl6,2
Rb2EuYbF6,2
Rb2EuYbCl6,2
Rb2DyTmF6,2
Rb2DyTmCl6,2
Rb2DyTmBr6,2
Rb2DyYbF6,2
Rb2DyYbCl6,2
Rb2DyYbBr6,2
Rb2TmYbF6,2
Rb2TmYbCl6,2
Rb2TmYbBr6,2
Cs2BeMgF6,2
Cs2BeCaF6,2
Cs2BeScF6,2
Cs2BeTiF6,2
Cs2BeVF6,2
Cs2BeCrF6,2
Cs2BeMnF6,2
Cs2BeFeF6,2
Cs2BeCoF6,2
Cs2BeNiF6,2
Cs2BeCuF6,2
Cs2BeZnF6,2
Cs2BeGeF6,2
Cs2BeSrF6,2
Cs2BeSrCl6,2
Cs2BeSrBr6,2
Cs2BeYF6,2
Cs2BeYCl6,2
Cs2BeNbF6,2
Cs2BePdF6,2
Cs2BeAgF6,2
Cs2BeCdF6,2
Cs2BeInF6,2
Cs2BeSnF6,2
Cs2BeBaF6,2
Cs2BeBaCl6,2
Cs2BeBaBr6,2
Cs2BePtF6,2
Cs2BeHgF6,2
Cs2BeHgCl6,2
Cs2BePbF6,2
Cs2BePbCl6,2
Cs2BePbBr6,2
Cs2BeLaF6,2
Cs2BeLaCl6,2
Cs2BeLaBr6,2
Cs2BeCeF6,2
Cs2BeCeCl6,2
Cs2BeCeBr6,2
Cs2BePrF6,2
Cs2BePrCl6,2
Cs2BePrBr6,2
Cs2BeSmF6,2
Cs2BeSmCl6,2
Cs2BeSmBr6,2
Cs2BeEuF6,2
Cs2BeEuCl6,2
Cs2BeDyF6,2
Cs2BeDyCl6,2
Cs2BeTmF6,2
Cs2BeTmCl6,2
Cs2BeYbF6,2
Cs2MgCaF6,2
Cs2MgCaCl6,2
Cs2MgCaBr6,2
Cs2MgScF6,2
Cs2MgScCl6,2
Cs2MgScBr6,2
Cs2MgTiF6,2
Cs2MgTiCl6,2
Cs2MgVF6,2
Cs2MgVCl6,2
Cs2MgCrF6,2
Cs2MgCrCl6,2
Cs2MgMnF6,2
Cs2MgMnCl6,2
Cs2MgFeF6,2
Cs2MgFeCl6,2
Cs2MgCoF6,2
Cs2MgNiF6,2
Cs2MgCuF6,2
Cs2MgZnF6,2
Cs2MgGeF6,2
Cs2MgSrF6,2
Cs2MgSrCl6,2
Cs2MgSrBr6,2
Cs2MgYF6,2
Cs2MgYCl6,2
Cs2MgYBr6,2
Cs2MgNbF6,2
Cs2MgNbCl6,2
Cs2MgNbBr6,2
Cs2MgPdF6,2
Cs2MgPdCl6,2
Cs2MgAgF6,2
Cs2MgAgCl6,2
Cs2MgAgBr6,2
Cs2MgCdF6,2
Cs2MgCdCl6,2
Cs2MgCdBr6,2
Cs2MgInF6,2
Cs2MgInCl6,2
Cs2MgInBr6,2
Cs2MgSnF6,2
Cs2MgSnCl6,2
Cs2MgSnBr6,2
Cs2MgBaF6,2
Cs2MgBaCl6,2
Cs2MgBaBr6,2
Cs2MgBaI6,2
Cs2MgPtF6,2
Cs2MgPtCl6,2
Cs2MgPtBr6,2
Cs2MgHgF6,2
Cs2MgHgCl6,2
Cs2MgHgBr6,2
Cs2MgPbF6,2
Cs2MgPbCl6,2
Cs2MgPbBr6,2
Cs2MgLaF6,2
Cs2MgLaCl6,2
Cs2MgLaBr6,2
Cs2MgLaI6,2
Cs2MgCeF6,2
Cs2MgCeCl6,2
Cs2MgCeBr6,2
Cs2MgCeI6,2
Cs2MgPrF6,2
Cs2MgPrCl6,2
Cs2MgPrBr6,2
Cs2MgPrI6,2
Cs2MgSmF6,2
Cs2MgSmCl6,2
Cs2MgSmBr6,2
Cs2MgEuF6,2
Cs2MgEuCl6,2
Cs2MgEuBr6,2
Cs2MgDyF6,2
Cs2MgDyCl6,2
Cs2MgDyBr6,2
Cs2MgTmF6,2
Cs2MgTmCl6,2
Cs2MgTmBr6,2
Cs2MgYbF6,2
Cs2MgYbCl6,2
Cs2MgYbBr6,2
Cs2CaScF6,2
Cs2CaScCl6,2
Cs2CaScBr6,2
Cs2CaTiF6,2
Cs2CaTiCl6,2
Cs2CaTiBr6,2
Cs2CaVF6,2
Cs2CaVCl6,2
Cs2CaVBr6,2
Cs2CaCrF6,2
Cs2CaCrCl6,2
Cs2CaCrBr6,2
Cs2CaMnF6,2
Cs2CaMnCl6,2
Cs2CaMnBr6,2
Cs2CaFeF6,2
Cs2CaFeCl6,2
Cs2CaFeBr6,2
Cs2CaCoF6,2
Cs2CaCoCl6,2
Cs2CaCoBr6,2
Cs2CaNiF6,2
Cs2CaNiCl6,2
Cs2CaNiBr6,2
Cs2CaCuF6,2
Cs2CaCuCl6,2
Cs2CaCuBr6,2
Cs2CaZnF6,2
Cs2CaZnCl6,2
Cs2CaZnBr6,2
Cs2CaGeF6,2
Cs2CaGeCl6,2
Cs2CaGeBr6,2
Cs2CaSrF6,2
Cs2CaSrCl6,2
Cs2CaSrBr6,2
Cs2CaSrI6,2
Cs2CaYF6,2
Cs2CaYCl6,2
Cs2CaYBr6,2
Cs2CaYI6,2
Cs2CaNbF6,2
Cs2CaNbCl6,2
Cs2CaNbBr6,2
Cs2CaPdF6,2
Cs2CaPdCl6,2
Cs2CaPdBr6,2
Cs2CaAgF6,2
Cs2CaAgCl6,2
Cs2CaAgBr6,2
Cs2CaCdF6,2
Cs2CaCdCl6,2
Cs2CaCdBr6,2
Cs2CaInF6,2
Cs2CaInCl6,2
Cs2CaInBr6,2
Cs2CaInI6,2
Cs2CaSnF6,2
Cs2CaSnCl6,2
Cs2CaSnBr6,2
Cs2CaSnI6,2
Cs2CaBaF6,2
Cs2CaBaCl6,2
Cs2CaBaBr6,2
Cs2CaPtF6,2
Cs2CaPtCl6,2
Cs2CaPtBr6,2
Cs2CaPtI6,2
Cs2CaHgF6,2
Cs2CaHgCl6,2
Cs2CaHgBr6,2
Cs2CaHgI6,2
Cs2CaPbF6,2
Cs2CaPbCl6,2
Cs2CaPbBr6,2
Cs2CaPbI6,2
Cs2CaLaF6,2
Cs2CaLaCl6,2
Cs2CaLaBr6,2
Cs2CaCeF6,2
Cs2CaCeCl6,2
Cs2CaCeBr6,2
Cs2CaPrF6,2
Cs2CaPrCl6,2
Cs2CaPrBr6,2
Cs2CaSmF6,2
Cs2CaSmCl6,2
Cs2CaSmBr6,2
Cs2CaSmI6,2
